3000
#Neutron PDFs for Ar 1 
#dr G_K(r) R(r) rho(r) G(r) g(r) D(r) T(r)
53.130000 0.000182 758.435951 0.021381 0.000714 1.000050 0.002601 52.022468
53.150000 0.000073 758.984293 0.021380 0.000286 1.000020 0.001041 52.040490
53.170000 0.000255 759.593579 0.021381 0.001000 1.000070 0.003644 52.062675
53.190000 0.000182 760.149930 0.021381 0.000715 1.000050 0.002604 52.081217
53.210000 0.000073 760.698865 0.021380 0.000286 1.000020 0.001042 52.099237
53.230000 0.000073 761.270820 0.021380 0.000286 1.000020 0.001042 52.118820
53.250000 0.000146 761.858225 0.021381 0.000572 1.000040 0.002085 52.139445
53.270000 0.000109 762.422996 0.021381 0.000429 1.000030 0.001565 52.158506
53.290000 0.000000 762.972712 0.021380 0.000000 1.000000 0.000000 52.176524
53.310000 0.000036 763.553150 0.021380 0.000143 1.000010 0.000522 52.196628
53.330000 0.000109 764.141455 0.021381 0.000430 1.000030 0.001566 52.217255
53.350000 -0.000339 764.620647 0.021378 -0.001333 0.999907 -0.004858 52.230412
53.370000 -0.000233 765.216234 0.021379 -0.000918 0.999936 -0.003344 52.251508
53.390000 0.000328 765.907798 0.021382 0.001291 1.000090 0.004705 52.279139
53.410000 0.000182 766.451070 0.021381 0.000717 1.000050 0.002615 52.296631
53.430000 0.000146 767.017521 0.021381 0.000574 1.000040 0.002093 52.315691
53.450000 0.000073 767.576500 0.021380 0.000287 1.000020 0.001047 52.334227
53.470000 -0.000066 768.121844 0.021380 -0.000259 0.999982 -0.000942 52.351820
53.490000 0.000182 768.748842 0.021381 0.000719 1.000050 0.002619 52.374964
53.510000 -0.000095 769.265357 0.021379 -0.000374 0.999974 -0.001362 52.390565
53.530000 0.000182 769.899018 0.021381 0.000719 1.000050 0.002621 52.414130
53.550000 0.000109 770.459020 0.021381 0.000432 1.000030 0.001573 52.432664
53.570000 0.000255 771.065474 0.021381 0.001007 1.000070 0.003672 52.454345
53.590000 0.000292 771.649042 0.021382 0.001152 1.000080 0.004198 52.474453
53.610000 -0.000066 772.149442 0.021380 -0.000259 0.999982 -0.000945 52.488893
53.630000 -0.000113 772.715627 0.021379 -0.000447 0.999969 -0.001628 52.507792
53.650000 0.000146 773.346971 0.021381 0.000577 1.000040 0.002101 52.531103
53.670000 0.000036 773.900449 0.021380 0.000144 1.000010 0.000525 52.549109
53.690000 -0.000157 774.436294 0.021379 -0.000620 0.999957 -0.002260 52.565906
53.710000 -0.000306 774.981593 0.021378 -0.001212 0.999916 -0.004417 52.583331
53.730000 0.000073 775.639525 0.021380 0.000289 1.000020 0.001052 52.608382
53.750000 -0.000117 776.176705 0.021379 -0.000462 0.999968 -0.001684 52.625228
53.770000 -0.000069 776.764531 0.021380 -0.000274 0.999981 -0.001000 52.645494
53.790000 0.000073 777.372797 0.021380 0.000289 1.000020 0.001053 52.667130
53.810000 0.000073 777.950985 0.021380 0.000289 1.000020 0.001054 52.686712
53.830000 -0.000022 778.509145 0.021380 -0.000087 0.999994 -0.000316 52.704925
53.850000 -0.000262 779.036327 0.021378 -0.001042 0.999928 -0.003796 52.721027
53.870000 0.000146 779.702429 0.021381 0.000579 1.000040 0.002110 52.746515
53.890000 -0.000266 780.193320 0.021378 -0.001057 0.999927 -0.003852 52.760135
53.910000 -0.000102 780.807665 0.021379 -0.000406 0.999972 -0.001478 52.782091
53.930000 -0.000131 781.380863 0.021379 -0.000522 0.999964 -0.001901 52.801250
53.950000 0.000109 782.012134 0.021381 0.000435 1.000030 0.001585 52.824318
53.970000 0.000109 782.592046 0.021381 0.000435 1.000030 0.001585 52.843901
53.990000 -0.000138 783.118920 0.021379 -0.000551 0.999962 -0.002009 52.859889
54.010000 0.000328 783.799540 0.021382 0.001306 1.000090 0.004759 52.886239
54.030000 0.000219 784.356603 0.021381 0.000871 1.000060 0.003174 52.904236
54.050000 -0.000193 784.848700 0.021379 -0.000770 0.999947 -0.002805 52.917839
54.070000 -0.000124 785.444563 0.021379 -0.000494 0.999966 -0.001800 52.938426
54.090000 0.000073 786.068175 0.021380 0.000291 1.000020 0.001059 52.960867
54.110000 -0.000004 786.633067 0.021380 -0.000015 0.999999 -0.000053 52.979337
54.130000 0.000255 787.270573 0.021381 0.001018 1.000070 0.003710 53.002682
54.150000 0.000109 787.820932 0.021381 0.000436 1.000030 0.001591 53.020145
54.170000 -0.000219 788.332040 0.021379 -0.000873 0.999940 -0.003182 53.034954
54.190000 0.000182 789.001050 0.021381 0.000728 1.000050 0.002653 53.060372
54.210000 -0.000397 789.458016 0.021378 -0.001588 0.999891 -0.005785 53.071515
54.230000 0.000219 790.174173 0.021381 0.000874 1.000060 0.003186 53.100069
54.250000 0.000036 790.717577 0.021380 0.000146 1.000010 0.000531 53.116996
54.270000 0.000073 791.308615 0.021380 0.000292 1.000020 0.001063 53.137110
54.290000 0.000036 791.884042 0.021380 0.000146 1.000010 0.000532 53.156161
54.310000 0.000036 792.467597 0.021380 0.000146 1.000010 0.000532 53.175743
54.330000 -0.000168 793.006956 0.021379 -0.000671 0.999954 -0.002447 53.192346
54.350000 -0.000073 793.611543 0.021380 -0.000292 0.999980 -0.001064 53.213311
54.370000 -0.000295 794.147278 0.021378 -0.001183 0.999919 -0.004312 53.229646
54.390000 0.000182 794.835758 0.021381 0.000731 1.000050 0.002663 53.256202
54.410000 0.000474 795.484041 0.021383 0.001900 1.000130 0.006926 53.280047
54.430000 0.000109 795.989359 0.021381 0.000439 1.000030 0.001599 53.294303
54.450000 0.000292 796.614258 0.021382 0.001170 1.000080 0.004265 53.316551
54.470000 -0.000029 797.129425 0.021380 -0.000117 0.999992 -0.000427 53.331442
54.490000 0.000109 797.745218 0.021381 0.000439 1.000030 0.001601 53.353051
54.510000 -0.000051 798.295808 0.021380 -0.000205 0.999986 -0.000747 53.370285
54.530000 -0.000077 798.876121 0.021380 -0.000308 0.999979 -0.001121 53.389493
54.550000 -0.000109 799.455042 0.021379 -0.000440 0.999970 -0.001602 53.408594
54.570000 0.000036 800.073370 0.021380 0.000147 1.000010 0.000534 53.430313
54.590000 0.000000 800.651927 0.021380 0.000000 1.000000 0.000000 53.449361
54.610000 0.000182 801.278763 0.021381 0.000734 1.000050 0.002673 53.471616
54.630000 0.000073 801.841725 0.021380 0.000294 1.000020 0.001070 53.489595
54.650000 0.000036 802.420916 0.021380 0.000147 1.000010 0.000535 53.508642
54.670000 -0.000087 802.981038 0.021379 -0.000353 0.999976 -0.001285 53.526405
54.690000 0.000109 803.612050 0.021381 0.000441 1.000030 0.001606 53.548878
54.710000 0.000182 804.215999 0.021381 0.000735 1.000050 0.002678 53.569532
54.730000 0.000219 804.812139 0.021381 0.000882 1.000060 0.003215 53.589651
54.750000 -0.000186 805.311058 0.021379 -0.000750 0.999949 -0.002734 53.603284
54.770000 0.000109 805.964801 0.021381 0.000441 1.000030 0.001609 53.627209
54.790000 0.000073 806.545461 0.021380 0.000294 1.000020 0.001073 53.646255
54.810000 -0.000175 807.079511 0.021379 -0.000707 0.999952 -0.002576 53.662188
54.830000 0.000292 807.772007 0.021382 0.001178 1.000080 0.004295 53.688641
54.850000 0.000219 808.345241 0.021381 0.000884 1.000060 0.003222 53.707150
54.870000 0.000255 808.942932 0.021381 0.001032 1.000070 0.003761 53.727271
54.890000 0.000401 809.565135 0.021382 0.001622 1.000110 0.005912 53.749004
54.910000 0.000292 810.130895 0.021382 0.001180 1.000080 0.004301 53.766976
54.930000 0.000219 810.704941 0.021381 0.000885 1.000060 0.003227 53.785484
54.950000 -0.000160 811.211034 0.021379 -0.000650 0.999956 -0.002367 53.799471
54.970000 0.000109 811.861726 0.021381 0.000443 1.000030 0.001615 53.823035
54.990000 -0.000120 812.401417 0.021379 -0.000488 0.999967 -0.001777 53.839226
55.010000 0.000109 813.043690 0.021381 0.000443 1.000030 0.001616 53.862201
55.030000 0.000255 813.667539 0.021381 0.001035 1.000070 0.003772 53.883939
55.050000 -0.000040 814.193131 0.021380 -0.000163 0.999989 -0.000593 53.899156
55.070000 0.000328 814.867136 0.021382 0.001332 1.000090 0.004853 53.924184
55.090000 0.000328 815.459120 0.021382 0.001332 1.000090 0.004855 53.943768
55.110000 0.000364 816.059480 0.021382 0.001481 1.000100 0.005396 53.963891
55.130000 -0.000044 816.560445 0.021380 -0.000178 0.999988 -0.000648 53.977430
55.150000 0.000219 817.211850 0.021381 0.000889 1.000060 0.003240 54.000900
55.170000 -0.000160 817.719630 0.021379 -0.000652 0.999956 -0.002377 54.014865
55.190000 0.000073 818.364984 0.021380 0.000297 1.000020 0.001081 54.037905
55.210000 0.000474 819.048301 0.021383 0.001928 1.000130 0.007027 54.063433
55.230000 0.000219 819.584447 0.021381 0.000890 1.000060 0.003245 54.079233
55.250000 -0.000262 820.069876 0.021378 -0.001069 0.999928 -0.003895 54.091675
55.270000 0.000146 820.755621 0.021381 0.000594 1.000040 0.002165 54.117317
55.290000 0.000109 821.341512 0.021381 0.000446 1.000030 0.001624 54.136359
55.310000 -0.000018 821.907059 0.021380 -0.000074 0.999995 -0.000271 54.154046
55.330000 0.000036 822.513904 0.021380 0.000149 1.000010 0.000542 54.174441
55.350000 0.000073 823.116867 0.021380 0.000297 1.000020 0.001084 54.194565
55.370000 0.000255 823.753004 0.021381 0.001041 1.000070 0.003795 54.216858
55.390000 0.000073 824.306987 0.021380 0.000298 1.000020 0.001085 54.233730
55.410000 0.000036 824.894120 0.021380 0.000149 1.000010 0.000543 54.252770
55.430000 0.000328 825.555750 0.021382 0.001340 1.000090 0.004884 54.276694
55.450000 -0.000051 826.065692 0.021380 -0.000209 0.999986 -0.000760 54.290631
55.470000 0.000219 826.722873 0.021381 0.000894 1.000060 0.003259 54.314232
55.490000 -0.000117 827.243030 0.021379 -0.000477 0.999968 -0.001739 54.328817
55.510000 0.000255 827.923899 0.021381 0.001044 1.000070 0.003805 54.353942
55.530000 -0.000062 828.448524 0.021380 -0.000254 0.999983 -0.000924 54.368796
55.550000 -0.000164 829.022176 0.021379 -0.000672 0.999955 -0.002448 54.386854
55.570000 0.000182 829.698056 0.021381 0.000746 1.000050 0.002720 54.411604
55.590000 -0.000113 830.228140 0.021379 -0.000463 0.999969 -0.001687 54.426779
55.610000 0.000219 830.901249 0.021381 0.000896 1.000060 0.003267 54.451315
55.630000 0.000292 831.515649 0.021382 0.001196 1.000080 0.004357 54.471988
55.650000 0.000036 832.055403 0.021380 0.000150 1.000010 0.000545 54.487757
55.670000 0.000328 832.720185 0.021382 0.001346 1.000090 0.004906 54.511700
55.690000 0.000255 833.301954 0.021381 0.001047 1.000070 0.003817 54.530194
55.710000 -0.000190 833.798862 0.021379 -0.000778 0.999948 -0.002836 54.543122
55.730000 0.000109 834.466064 0.021381 0.000449 1.000030 0.001637 54.567178
55.750000 0.000036 835.048406 0.021380 0.000150 1.000010 0.000546 54.585669
55.770000 0.000109 835.664364 0.021381 0.000450 1.000030 0.001638 54.606343
55.790000 0.000109 836.263836 0.021381 0.000450 1.000030 0.001639 54.625926
55.810000 -0.000098 836.815824 0.021379 -0.000405 0.999973 -0.001475 54.642394
55.830000 0.000036 837.446677 0.021380 0.000150 1.000010 0.000547 54.663998
55.850000 0.000109 838.063543 0.021381 0.000450 1.000030 0.001640 54.684674
55.870000 0.000073 838.655488 0.021380 0.000300 1.000020 0.001094 54.703710
55.890000 -0.000051 839.227495 0.021380 -0.000210 0.999986 -0.000766 54.721432
55.910000 0.000219 839.890379 0.021381 0.000901 1.000060 0.003285 54.745064
55.930000 0.000219 840.491374 0.021381 0.000902 1.000060 0.003286 54.764648
55.950000 -0.000018 841.037916 0.021380 -0.000075 0.999995 -0.000274 54.780670
55.970000 -0.000018 841.639301 0.021380 -0.000075 0.999995 -0.000274 54.800252
55.990000 0.000474 842.354605 0.021383 0.001956 1.000130 0.007127 54.827235
56.010000 0.000328 842.922788 0.021382 0.001354 1.000090 0.004936 54.844626
56.030000 0.000109 843.474269 0.021381 0.000452 1.000030 0.001646 54.860918
56.050000 -0.000026 844.045305 0.021380 -0.000105 0.999993 -0.000384 54.878470
56.070000 0.000255 844.712803 0.021381 0.001054 1.000070 0.003843 54.902280
56.090000 0.000219 845.307071 0.021381 0.000904 1.000060 0.003295 54.921314
56.110000 0.000474 845.969210 0.021383 0.001960 1.000130 0.007142 54.944743
56.130000 0.000073 846.479286 0.021380 0.000302 1.000020 0.001099 54.958282
56.150000 0.000073 847.082621 0.021380 0.000302 1.000020 0.001100 54.977865
56.170000 -0.000007 847.667523 0.021380 -0.000030 0.999998 -0.000110 54.996237
56.190000 0.000109 848.298419 0.021381 0.000453 1.000030 0.001650 55.017580
56.210000 0.000036 848.885428 0.021380 0.000151 1.000010 0.000550 55.036062
56.230000 0.000401 849.574565 0.021382 0.001662 1.000110 0.006056 55.061150
56.250000 0.000036 850.094020 0.021380 0.000151 1.000010 0.000551 55.075226
56.270000 0.000000 850.690132 0.021380 0.000000 1.000000 0.000000 55.094258
56.290000 -0.000055 851.282191 0.021380 -0.000227 0.999985 -0.000827 55.113013
56.310000 -0.000248 851.842073 0.021379 -0.001029 0.999932 -0.003749 55.129673
56.330000 -0.000015 852.501850 0.021380 -0.000061 0.999996 -0.000221 55.152784
56.350000 0.000219 853.161919 0.021381 0.000908 1.000060 0.003310 55.175897
56.370000 -0.000047 853.705322 0.021380 -0.000197 0.999987 -0.000717 55.191451
56.390000 -0.000066 854.306945 0.021380 -0.000273 0.999982 -0.000994 55.210757
56.410000 0.000219 854.979735 0.021381 0.000909 1.000060 0.003314 55.234646
56.430000 -0.000157 855.497984 0.021379 -0.000652 0.999957 -0.002376 55.248539
56.450000 0.000401 856.235495 0.021382 0.001668 1.000110 0.006080 55.276577
56.470000 -0.000040 856.738657 0.021380 -0.000167 0.999989 -0.000608 55.289471
56.490000 0.000109 857.380779 0.021381 0.000455 1.000030 0.001659 55.311320
56.510000 0.000109 857.987989 0.021381 0.000455 1.000030 0.001660 55.330903
56.530000 -0.000208 858.520718 0.021379 -0.000866 0.999943 -0.003155 55.345670
56.550000 -0.000448 859.071600 0.021377 -0.001869 0.999877 -0.006810 55.361597
56.570000 -0.000011 859.782536 0.021380 -0.000046 0.999997 -0.000166 55.387823
56.590000 -0.000084 860.373378 0.021380 -0.000350 0.999977 -0.001274 55.406297
56.610000 0.000292 861.070314 0.021382 0.001217 1.000080 0.004434 55.431588
56.630000 -0.000044 861.599576 0.021380 -0.000183 0.999988 -0.000665 55.446070
56.650000 0.000036 862.227234 0.021380 0.000152 1.000010 0.000555 55.466872
56.670000 -0.000080 862.808541 0.021380 -0.000335 0.999978 -0.001221 55.484679
56.690000 0.000328 863.514359 0.021382 0.001371 1.000090 0.004995 55.510478
56.710000 0.000328 864.123755 0.021382 0.001371 1.000090 0.004997 55.530061
56.730000 0.000036 864.664194 0.021380 0.000152 1.000010 0.000555 55.545202
56.750000 -0.000175 865.223786 0.021379 -0.000732 0.999952 -0.002667 55.561561
56.770000 0.000036 865.883963 0.021380 0.000153 1.000010 0.000556 55.584366
56.790000 0.000073 866.502835 0.021380 0.000305 1.000020 0.001112 55.604505
56.810000 0.000182 867.139276 0.021381 0.000763 1.000050 0.002781 55.625756
56.830000 -0.000179 867.664035 0.021379 -0.000748 0.999951 -0.002726 55.639830
56.850000 0.000036 868.326081 0.021380 0.000153 1.000010 0.000557 55.662696
56.870000 -0.000015 868.924983 0.021380 -0.000061 0.999996 -0.000223 55.681498
56.890000 0.000000 869.539735 0.021380 0.000000 1.000000 0.000000 55.701303
56.910000 -0.000080 870.132082 0.021380 -0.000336 0.999978 -0.001226 55.719659
56.930000 -0.000055 870.749870 0.021380 -0.000229 0.999985 -0.000836 55.739631
56.950000 0.000219 871.427134 0.021381 0.000918 1.000060 0.003346 55.763395
56.970000 0.000036 871.995707 0.021380 0.000153 1.000010 0.000558 55.780189
56.990000 0.000109 872.625515 0.021381 0.000459 1.000030 0.001674 55.800888
57.010000 -0.000087 873.190946 0.021379 -0.000368 0.999976 -0.001340 55.817456
57.030000 0.000364 873.912065 0.021382 0.001532 1.000100 0.005584 55.843962
57.050000 -0.000011 874.435055 0.021380 -0.000046 0.999997 -0.000168 55.857792
57.070000 -0.000149 875.015011 0.021379 -0.000629 0.999959 -0.002291 55.875251
57.090000 0.000219 875.716853 0.021381 0.000920 1.000060 0.003354 55.900478
57.110000 0.000073 876.295479 0.021380 0.000307 1.000020 0.001118 55.917825
57.130000 -0.000026 876.885670 0.021380 -0.000107 0.999993 -0.000392 55.935897
57.150000 -0.000051 877.493593 0.021380 -0.000215 0.999986 -0.000783 55.955087
57.170000 0.000146 878.155288 0.021381 0.000614 1.000040 0.002239 55.977692
57.190000 -0.000230 878.679302 0.021379 -0.000968 0.999937 -0.003528 55.991507
57.210000 -0.000098 879.325635 0.021379 -0.000415 0.999973 -0.001512 56.013104
57.230000 0.000036 879.973107 0.021380 0.000154 1.000010 0.000560 56.034759
57.250000 0.000000 880.579452 0.021380 0.000000 1.000000 0.000000 56.053781
57.270000 -0.000091 881.172781 0.021379 -0.000385 0.999975 -0.001402 56.071961
57.290000 -0.000277 881.743368 0.021378 -0.001170 0.999924 -0.004263 56.088682
57.310000 0.000255 882.487945 0.021381 0.001078 1.000070 0.003928 56.116455
57.330000 -0.000262 882.978600 0.021378 -0.001109 0.999928 -0.004042 56.128068
57.350000 0.000036 883.667235 0.021380 0.000154 1.000010 0.000562 56.152253
57.370000 -0.000029 884.267758 0.021380 -0.000123 0.999992 -0.000449 56.170824
57.390000 -0.000015 884.887942 0.021380 -0.000062 0.999996 -0.000225 56.190631
57.410000 -0.000036 885.499491 0.021380 -0.000154 0.999990 -0.000562 56.209876
57.430000 -0.000087 886.104158 0.021379 -0.000370 0.999976 -0.001350 56.228670
57.450000 -0.000022 886.737398 0.021380 -0.000093 0.999994 -0.000337 56.249265
57.470000 0.000036 887.369101 0.021380 0.000154 1.000010 0.000563 56.269747
57.490000 -0.000066 887.961968 0.021380 -0.000278 0.999982 -0.001013 56.287753
57.510000 0.000073 888.613662 0.021380 0.000309 1.000020 0.001126 56.309475
57.530000 0.000109 889.240720 0.021381 0.000464 1.000030 0.001690 56.329620
57.550000 0.000328 889.912497 0.021382 0.001392 1.000090 0.005071 56.352584
57.570000 0.000219 890.504423 0.021381 0.000928 1.000060 0.003382 56.370477
57.590000 0.000146 891.105437 0.021381 0.000619 1.000040 0.002255 56.388932
57.610000 -0.000262 891.624606 0.021378 -0.001114 0.999928 -0.004061 56.402198
57.630000 0.000182 892.352651 0.021381 0.000774 1.000050 0.002821 56.428662
57.650000 0.000328 893.007842 0.021382 0.001394 1.000090 0.005080 56.450503
57.670000 0.000182 893.591815 0.021381 0.000775 1.000050 0.002823 56.467829
57.690000 0.000255 894.229602 0.021381 0.001085 1.000070 0.003954 56.488541
57.710000 -0.000066 894.770992 0.021380 -0.000279 0.999982 -0.001017 56.503152
57.730000 -0.000026 895.401133 0.021380 -0.000109 0.999993 -0.000396 56.523356
57.750000 0.000474 896.144403 0.021383 0.002017 1.000130 0.007351 56.550684
57.770000 0.000547 896.783149 0.021383 0.002328 1.000150 0.008484 56.571400
57.790000 -0.000044 897.258833 0.021380 -0.000186 0.999988 -0.000679 56.581819
57.810000 0.000036 897.899742 0.021380 0.000155 1.000010 0.000566 56.602646
57.830000 0.000292 898.584021 0.021382 0.001243 1.000080 0.004530 56.626192
57.850000 0.000036 899.142724 0.021380 0.000155 1.000010 0.000566 56.641811
57.870000 0.000146 899.791531 0.021381 0.000622 1.000040 0.002266 56.663093
57.890000 0.000474 900.494612 0.021383 0.002022 1.000130 0.007368 56.687777
57.910000 -0.000062 900.984483 0.021380 -0.000264 0.999983 -0.000964 56.699027
57.930000 -0.000036 901.613237 0.021380 -0.000156 0.999990 -0.000567 56.719005
57.950000 -0.000062 902.229582 0.021380 -0.000265 0.999983 -0.000965 56.738190
57.970000 -0.000066 902.851551 0.021380 -0.000280 0.999982 -0.001022 56.757715
57.990000 0.000036 903.499934 0.021380 0.000156 1.000010 0.000568 56.778887
58.010000 0.000109 904.141335 0.021381 0.000468 1.000030 0.001704 56.799605
